marca;modelo;ano;products_ref
"Yamaha";"YZ 250 FX";"2022";"W40229M07700C"
"Yamaha";"YZ 250 FX";"2023";"W40229M07700C"
"Yamaha";"YZ 250 FX";"2024";"W40229M07700C"
"Kawasaki";"KX 450";"2019";"W40230M09600"
"Kawasaki";"KX 450";"2020";"W40230M09600"
"Kawasaki";"KX 450";"2021";"W40230M09600"
"Kawasaki";"KX 450";"2022";"W40230M09600"
"Kawasaki";"KX 450";"2023";"W40230M09600"
"Beta";"RR 498 Enduro";"2012";"W40231M10000"
"Beta";"RR 498 Enduro";"2013";"W40231M10000"
"Beta";"RR 498 Enduro";"2014";"W40231M10000"
"Beta";"RR 520 Enduro";"2010";"W40231M10000"
"Beta";"RR 520 Enduro";"2011";"W40231M10000"
"Beta";"RR 350 Enduro";"2011";"W40232M08800"
"Beta";"RR 350 Enduro";"2012";"W40232M08800"
"Beta";"RR 350 Enduro";"2013";"W40232M08800"
"Beta";"RR 350 Enduro";"2014";"W40232M08800"
"Beta";"RR 400 Enduro";"2010";"W40233M09500"
"Beta";"RR 400 Enduro";"2011";"W40233M09500"
"Beta";"RR 400 Enduro";"2012";"W40233M09500"
"Beta";"RR 400 Enduro";"2013";"W40233M09500"
"Beta";"RR 400 Enduro";"2014";"W40233M09500"
"Beta";"RR 450 Enduro";"2010";"W40234M09500"
"Beta";"RR 450 Enduro";"2011";"W40234M09500"
"Beta";"RR 450 Enduro";"2012";"W40234M09500"
"Beta";"RR 450 Enduro";"2013";"W40234M09500"
"Beta";"RR 450 Enduro";"2014";"W40234M09500"
"Sherco";"250 SE F";"2014";"W40235M07600"
"Sherco";"250 SE F";"2015";"W40235M07600"
"Sherco";"250 SE F";"2016";"W40235M07600"
"Sherco";"250 SE F";"2017";"W40235M07600"
"Sherco";"250 SE F";"2018";"W40235M07600"
"Sherco";"250 SE F-R";"2014";"W40235M07600"
"Sherco";"250 SE F-R";"2015";"W40235M07600"
"Sherco";"250 SE F-R";"2016";"W40235M07600"
"Sherco";"250 SE F-R";"2017";"W40235M07600"
"Sherco";"250 SE F-R";"2018";"W40235M07600"
"Sherco";"300 SE F";"2014";"W40236M08400"
"Sherco";"300 SE F";"2015";"W40236M08400"
"Sherco";"300 SE F";"2016";"W40236M08400"
"Sherco";"300 SE F";"2017";"W40236M08400"
"Sherco";"300 SE F-R";"2014";"W40236M08400"
"Sherco";"300 SE F-R";"2015";"W40236M08400"
"Sherco";"300 SE F-R";"2016";"W40236M08400"
"Sherco";"300 SE F-R";"2017";"W40236M08400"
"Honda";"CRF 450 X";"2019";"W40239M09600"
"Honda";"CRF 450 X";"2020";"W40239M09600"
"Honda";"CRF 450 X";"2021";"W40239M09600"
"Honda";"CRF 450 X";"2022";"W40239M09600"
"Honda";"CRF 450 X";"2023";"W40239M09600"
"Honda";"CRF 450 X";"2024";"W40239M09600"
"Kawasaki";"KX 250";"2020";"W40245M07800A"
"Kawasaki";"KX 250";"2020";"W40245M07800B"
"Kawasaki";"KX 250";"2020";"W40245M07800C"
"Honda";"CRF 250 R";"2020";"W40249M07900A"
"Honda";"CRF 250 R";"2021";"W40249M07900A"
"Honda";"CRF 250 R";"2022";"W40249M07900A"
"Honda";"CRF 250 R";"2023";"W40249M07900A"
"Honda";"CRF 250 R";"2024";"W40249M07900A"
"Honda";"CRF 250 RX";"2020";"W40249M07900A"
"Honda";"CRF 250 RX";"2021";"W40249M07900A"
"Honda";"CRF 250 RX";"2022";"W40249M07900A"
"Honda";"CRF 250 RX";"2023";"W40249M07900A"
"Honda";"CRF 250 RX";"2024";"W40249M07900A"
"Honda";"CRF 250 R";"2020";"W40249M07900B"
"Honda";"CRF 250 R";"2021";"W40249M07900B"
"Honda";"CRF 250 R";"2022";"W40249M07900B"
"Honda";"CRF 250 R";"2023";"W40249M07900B"
"Honda";"CRF 250 R";"2024";"W40249M07900B"
"Honda";"CRF 250 RX";"2020";"W40249M07900B"
"Honda";"CRF 250 RX";"2021";"W40249M07900B"
"Honda";"CRF 250 RX";"2022";"W40249M07900B"
"Honda";"CRF 250 RX";"2023";"W40249M07900B"
"Honda";"CRF 250 RX";"2024";"W40249M07900B"
"Honda";"CRF 250 R";"2020";"W40249M07900C"
"Honda";"CRF 250 R";"2021";"W40249M07900C"
"Honda";"CRF 250 R";"2022";"W40249M07900C"
"Honda";"CRF 250 R";"2023";"W40249M07900C"
"Honda";"CRF 250 R";"2024";"W40249M07900C"
"Honda";"CRF 250 RX";"2020";"W40249M07900C"
"Honda";"CRF 250 RX";"2021";"W40249M07900C"
"Honda";"CRF 250 RX";"2022";"W40249M07900C"
"Honda";"CRF 250 RX";"2023";"W40249M07900C"
"Honda";"CRF 250 RX";"2024";"W40249M07900C"
"Yamaha";"WR 450 F";"2021";"W40254M09700"
"Yamaha";"WR 450 F";"2022";"W40254M09700"
"Yamaha";"WR 450 F";"2023";"W40254M09700"
"Yamaha";"YZ 450 F";"2020";"W40254M09700"
"Yamaha";"YZ 450 F";"2021";"W40254M09700"
"Yamaha";"YZ 450 F";"2022";"W40254M09700"
"Yamaha";"YZ 450 FX";"2021";"W40254M09700"
"Yamaha";"YZ 450 FX";"2022";"W40254M09700"
"Yamaha";"YZ 450 FX";"2023";"W40254M09700"
"Yamaha";"WR 450 F";"2021";"W40255M09700"
"Yamaha";"WR 450 F";"2022";"W40255M09700"
"Yamaha";"WR 450 F";"2023";"W40255M09700"
"Yamaha";"YZ 450 F";"2020";"W40255M09700"
"Yamaha";"YZ 450 F";"2021";"W40255M09700"
"Yamaha";"YZ 450 F";"2022";"W40255M09700"
"Yamaha";"YZ 450 FX";"2021";"W40255M09700"
"Yamaha";"YZ 450 FX";"2022";"W40255M09700"
"Yamaha";"YZ 450 FX";"2023";"W40255M09700"
"GasGas";"MC 350 F";"2023";"W40264M08800A"
"GasGas";"MC 350 F";"2024";"W40264M08800A"
"GasGas";"EC 350 F";"2021";"W40264M08800A"
"GasGas";"EC 350 F";"2022";"W40264M08800A"
"GasGas";"EC 350 F";"2023";"W40264M08800A"
"GasGas";"EC 350 F";"2024";"W40264M08800A"
"Husqvarna";"FC 350";"2014";"W40264M08800A"
"Husqvarna";"FC 350";"2015";"W40264M08800A"
"Husqvarna";"FC 350";"2016";"W40264M08800A"
"Husqvarna";"FC 350";"2017";"W40264M08800A"
"Husqvarna";"FC 350";"2018";"W40264M08800A"
"Husqvarna";"FC 350";"2019";"W40264M08800A"
"Husqvarna";"FC 350";"2020";"W40264M08800A"
"Husqvarna";"FC 350";"2021";"W40264M08800A"
"Husqvarna";"FC 350";"2022";"W40264M08800A"
"Husqvarna";"FC 350";"2023";"W40264M08800A"
"Husqvarna";"FC 350";"2024";"W40264M08800A"
"Husqvarna";"FE 350";"2020";"W40264M08800A"
"Husqvarna";"FE 350";"2021";"W40264M08800A"
"Husqvarna";"FE 350";"2022";"W40264M08800A"
"Husqvarna";"FE 350";"2023";"W40264M08800A"
"Husqvarna";"FE 350";"2024";"W40264M08800A"
"Husqvarna";"FE 350";"2017";"W40264M08800A"
"Husqvarna";"FE 350";"2018";"W40264M08800A"
"Husqvarna";"FE 350";"2019";"W40264M08800A"
"Husqvarna";"FE 350";"2020";"W40264M08800A"
"Husqvarna";"FE 350";"2021";"W40264M08800A"
"Husqvarna";"FE 350";"2022";"W40264M08800A"
"Husqvarna";"FE 350";"2023";"W40264M08800A"
"Husqvarna";"FE 350";"2024";"W40264M08800A"
"KTM";"350 EXC-F";"2020";"W40264M08800A"
"KTM";"350 EXC-F";"2021";"W40264M08800A"
"KTM";"350 EXC-F";"2022";"W40264M08800A"
"KTM";"350 EXC-F";"2023";"W40264M08800A"
"KTM";"350 EXC-F";"2024";"W40264M08800A"
"KTM";"350 SX-F";"2011";"W40264M08800A"
"KTM";"350 SX-F";"2012";"W40264M08800A"
"KTM";"350 SX-F";"2013";"W40264M08800A"
"KTM";"350 SX-F";"2014";"W40264M08800A"
"KTM";"350 SX-F";"2015";"W40264M08800A"
"KTM";"350 SX-F";"2016";"W40264M08800A"
"KTM";"350 SX-F";"2017";"W40264M08800A"
"KTM";"350 SX-F";"2018";"W40264M08800A"
"KTM";"350 SX-F";"2019";"W40264M08800A"
"KTM";"350 SX-F";"2020";"W40264M08800A"
"KTM";"350 SX-F";"2021";"W40264M08800A"
"KTM";"350 SX-F";"2022";"W40264M08800A"
"KTM";"350 SX-F";"2023";"W40264M08800A"
"KTM";"350 SX-F";"2024";"W40264M08800A"
"GasGas";"MC 350 F";"2023";"W40264M08800B"
"GasGas";"MC 350 F";"2024";"W40264M08800B"
"GasGas";"EC 350 F";"2021";"W40264M08800B"
"GasGas";"EC 350 F";"2022";"W40264M08800B"
"GasGas";"EC 350 F";"2023";"W40264M08800B"
"GasGas";"EC 350 F";"2024";"W40264M08800B"
"Husqvarna";"FC 350";"2014";"W40264M08800B"
"Husqvarna";"FC 350";"2015";"W40264M08800B"
"Husqvarna";"FC 350";"2016";"W40264M08800B"
"Husqvarna";"FC 350";"2017";"W40264M08800B"
"Husqvarna";"FC 350";"2018";"W40264M08800B"
"Husqvarna";"FC 350";"2019";"W40264M08800B"
"Husqvarna";"FC 350";"2020";"W40264M08800B"
"Husqvarna";"FC 350";"2021";"W40264M08800B"
"Husqvarna";"FC 350";"2022";"W40264M08800B"
"Husqvarna";"FC 350";"2023";"W40264M08800B"
"Husqvarna";"FC 350";"2024";"W40264M08800B"
"Husqvarna";"FE 350";"2020";"W40264M08800B"
"Husqvarna";"FE 350";"2021";"W40264M08800B"
"Husqvarna";"FE 350";"2022";"W40264M08800B"
"Husqvarna";"FE 350";"2023";"W40264M08800B"
"Husqvarna";"FE 350";"2024";"W40264M08800B"
"Husqvarna";"FE 350";"2017";"W40264M08800B"
"Husqvarna";"FE 350";"2018";"W40264M08800B"
"Husqvarna";"FE 350";"2019";"W40264M08800B"
"Husqvarna";"FE 350";"2020";"W40264M08800B"
"Husqvarna";"FE 350";"2021";"W40264M08800B"
"Husqvarna";"FE 350";"2022";"W40264M08800B"
"Husqvarna";"FE 350";"2023";"W40264M08800B"
"Husqvarna";"FE 350";"2024";"W40264M08800B"
"KTM";"350 EXC-F";"2020";"W40264M08800B"
"KTM";"350 EXC-F";"2021";"W40264M08800B"
"KTM";"350 EXC-F";"2022";"W40264M08800B"
"KTM";"350 EXC-F";"2023";"W40264M08800B"
"KTM";"350 EXC-F";"2024";"W40264M08800B"
"KTM";"350 SX-F";"2011";"W40264M08800B"
"KTM";"350 SX-F";"2012";"W40264M08800B"
"KTM";"350 SX-F";"2013";"W40264M08800B"
"KTM";"350 SX-F";"2014";"W40264M08800B"
"KTM";"350 SX-F";"2015";"W40264M08800B"
"KTM";"350 SX-F";"2016";"W40264M08800B"
"KTM";"350 SX-F";"2017";"W40264M08800B"
"KTM";"350 SX-F";"2018";"W40264M08800B"
"KTM";"350 SX-F";"2019";"W40264M08800B"
"KTM";"350 SX-F";"2020";"W40264M08800B"
"KTM";"350 SX-F";"2021";"W40264M08800B"
"KTM";"350 SX-F";"2022";"W40264M08800B"
"KTM";"350 SX-F";"2023";"W40264M08800B"
"KTM";"350 SX-F";"2024";"W40264M08800B"
"GasGas";"MC 350 F";"2023";"W40264M08800C"
"GasGas";"MC 350 F";"2024";"W40264M08800C"
"GasGas";"EC 350 F";"2021";"W40264M08800C"
"GasGas";"EC 350 F";"2022";"W40264M08800C"
"GasGas";"EC 350 F";"2023";"W40264M08800C"
"GasGas";"EC 350 F";"2024";"W40264M08800C"
"Husqvarna";"FC 350";"2014";"W40264M08800C"
"Husqvarna";"FC 350";"2015";"W40264M08800C"
"Husqvarna";"FC 350";"2016";"W40264M08800C"
"Husqvarna";"FC 350";"2017";"W40264M08800C"
"Husqvarna";"FC 350";"2018";"W40264M08800C"
"Husqvarna";"FC 350";"2019";"W40264M08800C"
"Husqvarna";"FC 350";"2020";"W40264M08800C"
"Husqvarna";"FC 350";"2021";"W40264M08800C"
"Husqvarna";"FC 350";"2022";"W40264M08800C"
"Husqvarna";"FC 350";"2023";"W40264M08800C"
"Husqvarna";"FC 350";"2024";"W40264M08800C"
"Husqvarna";"FE 350";"2020";"W40264M08800C"
