REF MADRE;EAN PRODUCT;NOMBRE (SIN TALLA);MARCA;PVP +IVA;ID IVA;PRODUCT CATEGORIA;CATEGORIAS;CARACTERISTICAS;GAMA;FILTROS;PRODUCT;META-DESCRIPCION;URL IMGs;DESCRIPCION LARGA;ANCHURA;ALTURA;PROFUNDIDAD;PESO;ID DISPONIBILIDAD;ACTIVO;DISP. PEDIDOS;TEMPORADA;TALLAS;GENERO;EDAD;COLOR;REF COMBI;EAN COMBI;NOMBRE COMBI:TIPO;;REF;NOMBRE;PROVEEDOR;FAMILIA;SUBFAMILIA;P.COMPRA;PVP (+IVA);EAN;ALT 1;ALT 2;ALT 3;UNIDAD;LOTE;PESO;CODNC;LIBRE1=MARCA;LIBRE2=TEMPORADA;LIBRE3=PRODUCTO;LIBRE4=GAMA/MODELO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2458-44.5-001;BOTAS GAERNE G RX GORE-TEX - NEGRO - 44.5;787;GAE;;161,1;299,9;8,05344E+12;2458-001-44,5;;;1;0;3;64029190;GAERNE;2025;BOTAS;G RX GORE-TEX
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2458-45-001;BOTAS GAERNE G RX GORE-TEX - NEGRO - 45;787;GAE;;161,1;299,9;8,05344E+12;2458-001-45;;;1;0;3;64029190;GAERNE;2025;BOTAS;G RX GORE-TEX
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2458-46-001;BOTAS GAERNE G RX GORE-TEX - NEGRO - 46;787;GAE;;161,1;299,9;8,05344E+12;2458-001-46;;;1;0;3;64029190;GAERNE;2025;BOTAS;G RX GORE-TEX
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2458-47-001;BOTAS GAERNE G RX GORE-TEX - NEGRO - 47;787;GAE;;161,1;299,9;8,05344E+12;2458-001-47;;;1;0;3;64029190;GAERNE;2025;BOTAS;G RX GORE-TEX
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2458-48-001;BOTAS GAERNE G RX GORE-TEX - NEGRO - 48;787;GAE;;161,1;299,9;8,05344E+12;2458-001-48;;;1;0;3;64029190;GAERNE;2025;BOTAS;G RX GORE-TEX
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-39-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 39;787;GAE;;225,57;419,9;8,05344E+12;2460-007-39;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-39.5-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 39.5;787;GAE;;225,57;419,9;8,05344E+12;2460-007-39,5;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-40-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 40;787;GAE;;225,57;419,9;8,05344E+12;2460-007-40;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-41-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 41;787;GAE;;225,57;419,9;8,05344E+12;2460-007-41;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-42-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 42;787;GAE;;225,57;419,9;8,05344E+12;2460-007-42;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-43-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 43;787;GAE;;225,57;419,9;8,05344E+12;2460-007-43;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-44-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 44;787;GAE;;225,57;419,9;8,05344E+12;2460-007-44;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-44.5-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 44.5;787;GAE;;225,57;419,9;8,05344E+12;2460-007-44,5;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-45-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 45;787;GAE;;225,57;419,9;8,05344E+12;2460-007-45;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-46-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 46;787;GAE;;225,57;419,9;8,05344E+12;2460-007-46;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-47-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 47;787;GAE;;225,57;419,9;8,05344E+12;2460-007-47;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-48-007;BOTAS GAERNE GP1 LS - NEGRO/ANTRACITA - 48;787;GAE;;225,57;419,9;8,05344E+12;2460-007-48;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-39-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 39;787;GAE;;225,57;419,9;8,05344E+12;2460-014-39;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-39.5-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 39.5;787;GAE;;225,57;419,9;8,05344E+12;2460-014-39,5;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-40-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 40;787;GAE;;225,57;419,9;8,05344E+12;2460-014-40;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-41-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 41;787;GAE;;225,57;419,9;8,05344E+12;2460-014-41;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-42-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 42;787;GAE;;225,57;419,9;8,05344E+12;2460-014-42;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-43-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 43;787;GAE;;225,57;419,9;8,05344E+12;2460-014-43;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-44-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 44;787;GAE;;225,57;419,9;8,05344E+12;2460-014-44;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-44.5-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 44.5;787;GAE;;225,57;419,9;8,05344E+12;2460-014-44,5;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-45-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 45;787;GAE;;225,57;419,9;8,05344E+12;2460-014-45;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-46-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 46;787;GAE;;225,57;419,9;8,05344E+12;2460-014-46;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-47-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 47;787;GAE;;225,57;419,9;8,05344E+12;2460-014-47;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-48-014;BOTAS GAERNE GP1 LS - NEGRO/BLANCO - 48;787;GAE;;225,57;419,9;8,05344E+12;2460-014-48;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-39-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 39;787;GAE;;225,57;419,9;8,05344E+12;2460-019-39;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-39.5-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 39.5;787;GAE;;225,57;419,9;8,05344E+12;2460-019-39,5;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-40-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 40;787;GAE;;225,57;419,9;8,05344E+12;2460-019-40;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-41-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 41;787;GAE;;225,57;419,9;8,05344E+12;2460-019-41;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-42-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 42;787;GAE;;225,57;419,9;8,05344E+12;2460-019-42;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-43-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 43;787;GAE;;225,57;419,9;8,05344E+12;2460-019-43;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-44-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 44;787;GAE;;225,57;419,9;8,05344E+12;2460-019-44;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-44.5-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 44.5;787;GAE;;225,57;419,9;8,05344E+12;2460-019-44,5;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-45-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 45;787;GAE;;225,57;419,9;8,05344E+12;2460-019-45;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-46-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 46;787;GAE;;225,57;419,9;8,05344E+12;2460-019-46;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-47-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 47;787;GAE;;225,57;419,9;8,05344E+12;2460-019-47;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-48-019;BOTAS GAERNE GP1 LS - NEGRO/AMARILLO FLUOR - 48;787;GAE;;225,57;419,9;8,05344E+12;2460-019-48;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-39-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 39;787;GAE;;225,57;419,9;8,05344E+12;2460-025-39;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-39.5-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 39.5;787;GAE;;225,57;419,9;8,05344E+12;2460-025-39,5;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-40-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 40;787;GAE;;225,57;419,9;8,05344E+12;2460-025-40;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-41-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 41;787;GAE;;225,57;419,9;8,05344E+12;2460-025-41;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-42-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 42;787;GAE;;225,57;419,9;8,05344E+12;2460-025-42;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-43-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 43;787;GAE;;225,57;419,9;8,05344E+12;2460-025-43;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-44-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 44;787;GAE;;225,57;419,9;8,05344E+12;2460-025-44;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-44.5-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 44.5;787;GAE;;225,57;419,9;8,05344E+12;2460-025-44,5;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-45-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 45;787;GAE;;225,57;419,9;8,05344E+12;2460-025-45;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-46-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 46;787;GAE;;225,57;419,9;8,05344E+12;2460-025-46;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-47-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 47;787;GAE;;225,57;419,9;8,05344E+12;2460-025-47;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2460-48-025;BOTAS GAERNE GP1 LS - NEGRO/FLUO ROJO - 48;787;GAE;;225,57;419,9;8,05344E+12;2460-025-48;;;1;0;3;64029190;GAERNE;2025;BOTAS;GP1 LS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-40-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 40;787;GAE;;230,94;429,9;8,05344E+12;2480-001-40;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-41-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 41;787;GAE;;230,94;429,9;8,05344E+12;2480-001-41;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-42-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 42;787;GAE;;230,94;429,9;8,05344E+12;2480-001-42;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-43-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 43;787;GAE;;230,94;429,9;8,05344E+12;2480-001-43;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-44-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 44;787;GAE;;230,94;429,9;8,05344E+12;2480-001-44;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-44.5-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 44.5;787;GAE;;230,94;429,9;8,05344E+12;2480-001-44,5;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-45-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 45;787;GAE;;230,94;429,9;8,05344E+12;2480-001-45;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-46-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 46;787;GAE;;230,94;429,9;8,05344E+12;2480-001-46;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-47-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 47;787;GAE;;230,94;429,9;8,05344E+12;2480-001-47;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-48-001;BOTAS GAERNE GMX MACH 80 - NEGRO - 48;787;GAE;;230,94;429,9;8,05344E+12;2480-001-48;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-40-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 40;787;GAE;;230,94;429,9;8,05344E+12;2480-004-40;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-41-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 41;787;GAE;;230,94;429,9;8,05344E+12;2480-004-41;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-42-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 42;787;GAE;;230,94;429,9;8,05344E+12;2480-004-42;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-43-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 43;787;GAE;;230,94;429,9;8,05344E+12;2480-004-43;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-44-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 44;787;GAE;;230,94;429,9;8,05344E+12;2480-004-44;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-44.5-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 44.5;787;GAE;;230,94;429,9;8,05344E+12;2480-004-44,5;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-45-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 45;787;GAE;;230,94;429,9;8,05344E+12;2480-004-45;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-46-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 46;787;GAE;;230,94;429,9;8,05344E+12;2480-004-46;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-47-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 47;787;GAE;;230,94;429,9;8,05344E+12;2480-004-47;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2480-48-004;BOTAS GAERNE GMX MACH 80 - BLANCO - 48;787;GAE;;230,94;429,9;8,05344E+12;2480-004-48;;;1;0;3;64031900;GAERNE;2025;BOTAS;GMX MACH 80
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-38-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 38;787;GAE;;187,96;349,9;8,05957E+12;2522-013-38;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-39-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 39;787;GAE;;187,96;349,9;8,05957E+12;2522-013-39;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-39.5-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 39.5;787;GAE;;187,96;349,9;8,05957E+12;2522-013-39,5;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-40-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 40;787;GAE;;187,96;349,9;8,05957E+12;2522-013-40;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-41-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 41;787;GAE;;187,96;349,9;8,05957E+12;2522-013-41;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-42-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 42;787;GAE;;187,96;349,9;8,05957E+12;2522-013-42;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-43-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 43;787;GAE;;187,96;349,9;8,05957E+12;2522-013-43;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-44-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 44;787;GAE;;187,96;349,9;8,05957E+12;2522-013-44;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-44.5-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 44.5;787;GAE;;187,96;349,9;8,05957E+12;2522-013-44,5;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-45-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 45;787;GAE;;187,96;349,9;8,05957E+12;2522-013-45;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-46-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 46;787;GAE;;187,96;349,9;8,05957E+12;2522-013-46;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-47-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 47;787;GAE;;187,96;349,9;8,05957E+12;2522-013-47;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-48-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 48;787;GAE;;187,96;349,9;8,05957E+12;2522-013-48;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2522-49-013;BOTAS GAERNE BALANCE OILED - MARRÓN - 49;787;GAE;;187,96;349,9;8,05957E+12;2522-013-49;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE OILED
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-38-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 38;787;GAE;;150,36;279,9;8,05344E+12;2524-001-38;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-39-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 39;787;GAE;;150,36;279,9;8,05344E+12;2524-001-39;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-39.5-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 39.5;787;GAE;;150,36;279,9;8,05344E+12;2524-001-39,5;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-40-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 40;787;GAE;;150,36;279,9;8,05344E+12;2524-001-40;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-41-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 41;787;GAE;;150,36;279,9;8,05957E+12;2524-001-41;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-42-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 42;787;GAE;;150,36;279,9;8,05344E+12;2524-001-42;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-43-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 43;787;GAE;;150,36;279,9;8,05344E+12;2524-001-43;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-44-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 44;787;GAE;;150,36;279,9;8,05344E+12;2524-001-44;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-44.5-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 44.5;787;GAE;;150,36;279,9;8,05344E+12;2524-001-44,5;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-45-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 45;787;GAE;;150,36;279,9;8,05344E+12;2524-001-45;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-46-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 46;787;GAE;;150,36;279,9;8,05344E+12;2524-001-46;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2524-47-001;BOTAS GAERNE BALANCE PRO TECH - NEGRO - 47;787;GAE;;150,36;279,9;8,05344E+12;2524-001-47;;;1;0;3;64039193;GAERNE;2025;BOTAS;BALANCE PRO TECH
